Supplier	Total_Invoice_Amount	Total_Invoice_Count	Year	Client	Record_Count
"Coordinated Moving Systems, Inc"	106550.810000	4.000000	2016	"equinor"	1
"Core Laboratories Australia Pty Ltd"	129066.490000	4.000000	2015	"equinor"	1
"Core Laboratories LP"	1255369.200000	29.000000	2015	"equinor"	6
"Core Laboratories LP"	744383.140000	31.000000	2016	"equinor"	1
"Core Laboratories LP"	370132.270000	10.000000	2017	"equinor"	5
"Core Laboratories LP"	52866.840000	3.000000	2018	"equinor"	1
"Core Services, Inc."	7262645.330000	265.000000	2015	"equinor"	2
"Core Services, Inc."	2460418.320000	182.000000	2016	"equinor"	3
"Core Services, Inc."	1255223.210000	37.000000	2017	"equinor"	4
"Core Services, Inc."	4661660.310000	74.000000	2018	"equinor"	2
"Corporate Caterers - South Houston"	17205.530000	60.000000	2015	"equinor"	1
"Corporate Caterers - South Houston"	9060.390000	26.000000	2016	"equinor"	2
"Corporate Catering Concierge"	26519.260000	70.000000	2016	"equinor"	2
"Corporate Catering Concierge"	36985.290000	98.000000	2017	"equinor"	2
"Corporate Catering Concierge"	52025.920000	146.000000	2018	"equinor"	3
"Corporate Mobile Housing, LLC"	665289.850000	131.000000	2015	"equinor"	6
"Corporate Mobile Housing, LLC"	562969.860000	122.000000	2016	"equinor"	2
"Corporate Mobile Housing, LLC"	364717.050000	174.000000	2017	"equinor"	2
"Corporate Mobile Housing, LLC"	679834.440000	310.000000	2018	"equinor"	2
"Corporate Services, LLC"	32403.000000	3.000000	2015	"equinor"	1
"Corporate Services, LLC"	7000.000000	1.000000	2016	"equinor"	1
"Corporate Services, LLC"	3702.150000	1.000000	2017	"equinor"	1
"Corporate Services, LLC"	3702.150000	1.000000	2018	"equinor"	1
"Corporation Service Company"	6104.960000	19.000000	2015	"equinor"	1
"Corporation Service Company"	8179.080000	19.000000	2016	"equinor"	2
"Corporation Service Company"	10320.590000	26.000000	2017	"equinor"	1
"Corporation Service Company"	89689.360000	187.000000	2018	"equinor"	2
"Corpro, Inc."	857968.560000	2.000000	2015	"equinor"	1
"Corval Constructors, Inc."	832681.490000	8.000000	2018	"equinor"	1
"COS LLC"	6297.500000	8.000000	2016	"equinor"	1
"COS LLC"	44907.500000	95.000000	2017	"equinor"	2
"COS LLC"	136789.730000	240.000000	2018	"equinor"	4
"Cothron Security Solutions LLC"	270.620000	2.000000	2015	"equinor"	1
"Cothron Security Solutions LLC"	1645.340000	5.000000	2016	"equinor"	1
"Cothron Security Solutions LLC"	6522.020000	7.000000	2018	"equinor"	1
"Cougar Drilling Solutions USA Inc."	32638.360000	2.000000	2016	"equinor"	1
"Cougar Drilling Solutions USA Inc."	33676.920000	6.000000	2017	"equinor"	1
"Cougar Drilling Solutions USA Inc."	11147.580000	1.000000	2018	"equinor"	1
"Council of Petroleum Accountants"	1250.000000	1.000000	2017	"equinor"	1
"Council of Petroleum Accountants"	9250.000000	2.000000	2018	"equinor"	2
"Country Floral"	595.430000	6.000000	2015	"equinor"	1
"Country Floral"	134.950000	2.000000	2016	"equinor"	1
"Country Floral"	237.590000	3.000000	2017	"equinor"	1
"Country Floral"	327.170000	3.000000	2018	"equinor"	1
"Covington & Burling LLP"	493261.160000	20.000000	2015	"equinor"	3
"Covington & Burling LLP"	40666.580000	9.000000	2016	"equinor"	2
"Covington & Burling LLP"	432403.290000	11.000000	2017	"equinor"	2
"Covington & Burling LLP"	651775.880000	14.000000	2018	"equinor"	2
"Coyote Catering"	7839.480000	4.000000	2015	"equinor"	1
"Coyote Septic Services"	113960.000000	41.000000	2015	"equinor"	2
"C-Port/Stone, LLC"	13654809.330000	275.000000	2015	"equinor"	3
"C-Port/Stone, LLC"	815556.730000	36.000000	2016	"equinor"	3
"C-Port/Stone, LLC"	1380916.180000	81.000000	2017	"equinor"	1
"C-Port/Stone, LLC"	1870464.580000	76.000000	2018	"equinor"	1
"CR Inspections, Inc."	293797.000000	88.000000	2015	"equinor"	2
"CR Inspections, Inc."	174470.220000	73.000000	2016	"equinor"	2
"CR Inspections, Inc."	1633679.720000	432.000000	2017	"equinor"	2
"CR Inspections, Inc."	1835857.210000	444.000000	2018	"equinor"	4
"CRA International, Inc."	64987.430000	1.000000	2017	"equinor"	1
"Craft Electric Inc"	5930093.560000	424.000000	2015	"equinor"	3
"Craft Electric Inc"	2463771.300000	272.000000	2016	"equinor"	4
"Craft Electric Inc"	2647745.330000	1002.000000	2017	"equinor"	8
"Craft Electric Inc"	1041150.620000	902.000000	2018	"equinor"	6
"Craig Charbonnet"	247937.640000	115.000000	2015	"equinor"	1
"Craig Charbonnet"	112749.480000	34.000000	2016	"equinor"	2
"Craig Charbonnet"	147002.810000	27.000000	2017	"equinor"	2
"Craig Charbonnet"	127619.250000	23.000000	2018	"equinor"	1
"Craig Energy, LLC"	8087813.000000	283.000000	2015	"equinor"	1
"Craig Energy, LLC"	803720.340000	46.000000	2016	"equinor"	1
"Crawford Consulting"	1379066.580000	86.000000	2015	"equinor"	4
"Crawford Consulting"	2091073.010000	52.000000	2016	"equinor"	4
"Crawford Consulting"	1987485.700000	48.000000	2017	"equinor"	3
"Crawford Consulting"	1269544.600000	44.000000	2018	"equinor"	5
"Crawford Safety Consulting, LLC"	862257.880000	238.000000	2015	"equinor"	2
"Creation Carpets of North Dakota, L"	16805.170000	2.000000	2015	"equinor"	1
"Creation Carpets of North Dakota, L"	12886.970000	1.000000	2016	"equinor"	1
"Crescent"	3921237.720000	52.000000	2015	"equinor"	2
"Crescent"	3346189.580000	33.000000	2016	"equinor"	2
"Crescent"	1772389.260000	27.000000	2017	"equinor"	2
"Cronus Technology, Inc."	272753.650000	10.000000	2018	"equinor"	2
"Cross Texas Land Services, Inc"	1002.500000	4.000000	2015	"equinor"	1
"Crowe and Dunlevy"	9879.500000	7.000000	2015	"equinor"	1
"Crowe and Dunlevy"	6262.500000	6.000000	2016	"equinor"	1
"Crowley Fleck PLLP"	210793.330000	19.000000	2015	"equinor"	4
"Crowley Fleck PLLP"	53014.000000	18.000000	2016	"equinor"	3
"Crowley Fleck PLLP"	29137.060000	21.000000	2017	"equinor"	1
"Crowley Fleck PLLP"	82834.450000	19.000000	2018	"equinor"	2
"Crowne Plaza Stamford"	17860.270000	2.000000	2015	"equinor"	1
"Crowne Plaza Stamford"	7772.980000	1.000000	2016	"equinor"	1
"Cruz Energy Services LLC"	6114413.280000	68.000000	2015	"equinor"	1
"Cruz Energy Services LLC"	2013684.270000	48.000000	2016	"equinor"	1
"Cruz Energy Services LLC"	2016374.350000	26.000000	2017	"equinor"	1
"Cruz Energy Services LLC"	677814.410000	5.000000	2018	"equinor"	2
"Crystal Communications, Ltd."	4775.440000	1.000000	2016	"equinor"	2
"CS Trucking LLC"	65712.500000	10.000000	2017	"equinor"	1
"CS Trucking LLC"	81268.000000	36.000000	2018	"equinor"	1
"CSC"	25397.100000	48.000000	2015	"equinor"	2
"CSC"	27741.080000	50.000000	2016	"equinor"	3
"CSC"	55050.240000	110.000000	2017	"equinor"	3
"CSC"	76919.250000	132.000000	2018	"equinor"	3
"CSE ICON, Inc."	722817.610000	99.000000	2015	"equinor"	5
"CSE ICON, Inc."	913670.570000	153.000000	2016	"equinor"	5
"CSE ICON, Inc."	1040947.100000	136.000000	2017	"equinor"	7
"CSE ICON, Inc."	212288.260000	72.000000	2018	"equinor"	5
"CSI Compressco LP"	258337.300000	39.000000	2015	"equinor"	2
"CSI Compressco LP"	45474.000000	11.000000	2016	"equinor"	1
"CSI Compressco LP"	366429.080000	34.000000	2017	"equinor"	2
"CSI Compressco LP"	827263.200000	59.000000	2018	"equinor"	2
"CSI Inspection LLC"	43628.780000	2.000000	2015	"equinor"	1
"CSI Inspection LLC"	286863.540000	148.000000	2016	"equinor"	1
"CSI Inspection LLC"	216733.800000	120.000000	2017	"equinor"	1
"CSI Inspection LLC"	313698.060000	66.000000	2018	"equinor"	2
"CSIS - Center for Strategic &"	145928.320000	4.000000	2018	"equinor"	2
"CTAP, LLC"	7683428.110000	99.000000	2015	"equinor"	7
"CTAP, LLC"	24271095.070000	446.000000	2016	"equinor"	6
"CTAP, LLC"	20767840.250000	265.000000	2017	"equinor"	9
"CTAP, LLC"	-2915.530000	1.000000	2018	"equinor"	1
"Cudd Pressure Control, Inc."	10871421.350000	22.000000	2015	"equinor"	3
"Cudd Pressure Control, Inc."	315932.980000	25.000000	2016	"equinor"	3
"Cudd Pressure Control, Inc."	376532.730000	24.000000	2017	"equinor"	3
"Cudd Pressure Control, Inc."	298136.360000	16.000000	2018	"equinor"	3
"Cudd Pumping Services Inc"	4210.150000	1.000000	2018	"equinor"	1
"Custom Computers Limited"	15831.050000	6.000000	2017	"equinor"	2
"Cutpoint, Inc"	11533.710000	1.000000	2018	"equinor"	1
"Cvent, Inc"	22330.560000	3.000000	2017	"equinor"	1
"Cvent, Inc"	44800.090000	6.000000	2018	"equinor"	1
"CVI Solutions"	19035.480000	1.000000	2015	"equinor"	1
"CVI Solutions"	63826.330000	6.000000	2017	"equinor"	1
"Cypress Energy Partners"	2511.850000	1.000000	2018	"equinor"	1
"Cypress Engine Accessories, LLC."	14955.020000	2.000000	2015	"equinor"	1
"Cypress Engine Accessories, LLC."	1080.500000	1.000000	2016	"equinor"	1
"CyrusOne Networks LLC"	2999683.500000	63.000000	2015	"equinor"	4
"CyrusOne Networks LLC"	2231228.600000	51.000000	2016	"equinor"	4
"CyrusOne Networks LLC"	1527279.030000	34.000000	2017	"equinor"	2
"CyrusOne Networks LLC"	1000740.480000	49.000000	2018	"equinor"	4
"D And J Transport Inc"	30574.350000	14.000000	2015	"equinor"	2
"D And J Transport Inc"	640.000000	1.000000	2016	"equinor"	1
"D And J Transport Inc"	3280.000000	4.000000	2017	"equinor"	1
"D And L Paraffin Inc"	40537.000000	79.000000	2015	"equinor"	2
"D And L Paraffin Inc"	4301.000000	8.000000	2016	"equinor"	1
"D And L Paraffin Inc"	1016.000000	1.000000	2018	"equinor"	1
"D&B Flowback LLC"	100031.000000	14.000000	2017	"equinor"	2
"D&B Flowback LLC"	99304.950000	10.000000	2018	"equinor"	2
"D&B Rental Services"	349258.110000	70.000000	2015	"equinor"	3
"D&B Rental Services"	267684.720000	61.000000	2016	"equinor"	1
"D&B Rental Services"	532443.650000	111.000000	2017	"equinor"	1
"D&B Rental Services"	610216.540000	148.000000	2018	"equinor"	1
"D.E. Harvey Builders, Inc."	300551.350000	3.000000	2015	"equinor"	1
"D.E. Harvey Builders, Inc."	317419.000000	5.000000	2016	"equinor"	1
"DAC Energy, LLC"	6680687.550000	271.000000	2015	"equinor"	11
"DAC Energy, LLC"	4150300.540000	192.000000	2016	"equinor"	6
"DAC Energy, LLC"	2250663.960000	131.000000	2017	"equinor"	4
"DAC Energy, LLC"	3166184.290000	150.000000	2018	"equinor"	4
"Dakota Deadman"	668650.100000	408.000000	2015	"equinor"	3
"Dakota Deadman"	609032.000000	393.000000	2016	"equinor"	3
"Dakota Deadman"	586011.500000	335.000000	2017	"equinor"	3
"Dakota Deadman"	1342539.000000	597.000000	2018	"equinor"	3
"Dakota Fence"	18288.750000	2.000000	2015	"equinor"	2
"Dakota Fence"	136920.980000	4.000000	2018	"equinor"	2
"Dakota Kid, LLC"	3699.830000	13.000000	2018	"equinor"	1
"Dalton Trucking Inc."	42527.500000	2.000000	2018	"equinor"	1
"Danos, L.L.C."	124027.090000	20.000000	2016	"equinor"	1
"Danos, L.L.C."	399849.360000	11.000000	2018	"equinor"	1
"Darby'S Welding And Machine Inc"	123849.470000	65.000000	2015	"equinor"	2
"Darby'S Welding And Machine Inc"	484417.570000	71.000000	2016	"equinor"	2
"Darby'S Welding And Machine Inc"	294920.130000	89.000000	2017	"equinor"	2
"Darby'S Welding And Machine Inc"	1032504.380000	69.000000	2018	"equinor"	5
"Dartcor Enterprises, Inc."	120518.860000	108.000000	2018	"equinor"	3
"Data Scavenger US Inc."	71878.000000	13.000000	2015	"equinor"	3
"Data Scavenger US Inc."	67762.000000	10.000000	2016	"equinor"	1
"Data Scavenger US Inc."	151632.420000	16.000000	2017	"equinor"	1
"Data Scavenger US Inc."	95039.050000	10.000000	2018	"equinor"	1
"Datawatch Systems"	2285.160000	12.000000	2015	"equinor"	1
"Datawatch Systems"	2471.480000	13.000000	2016	"equinor"	1
"Datawatch Systems"	3333.830000	14.000000	2017	"equinor"	1
"Datawatch Systems"	2505.210000	12.000000	2018	"equinor"	1
"David & Son Heating & Air"	3349.000000	3.000000	2016	"equinor"	2
"David Bodo & Associates, Inc."	57576.000000	11.000000	2015	"equinor"	1
"David Bodo & Associates, Inc."	52712.250000	15.000000	2016	"equinor"	2
"David Bodo & Associates, Inc."	1250.000000	1.000000	2017	"equinor"	1
"Davis - Ulmer Sprinkler Company, In"	2658.760000	2.000000	2015	"equinor"	1
"Davis - Ulmer Sprinkler Company, In"	3001.210000	4.000000	2016	"equinor"	1
"Davis - Ulmer Sprinkler Company, In"	4725.910000	4.000000	2017	"equinor"	1
"Davis - Ulmer Sprinkler Company, In"	4447.560000	3.000000	2018	"equinor"	1
"Davis Polk & Wardwell, LLP"	400850.900000	1.000000	2015	"equinor"	1
"Dc Power Tongs LLC"	96768.750000	9.000000	2016	"equinor"	1
"Dc Power Tongs LLC"	1238539.360000	137.000000	2017	"equinor"	1
"Dc Power Tongs LLC"	278340.790000	34.000000	2018	"equinor"	1
"DCF Blue Baker LLC"	5127.260000	29.000000	2015	"equinor"	3
"DCF Blue Baker LLC"	8427.700000	53.000000	2016	"equinor"	2
"DCF Blue Baker LLC"	23204.050000	104.000000	2017	"equinor"	4
"DCF Blue Baker LLC"	26552.180000	163.000000	2018	"equinor"	5
"Dcp Midstream Lp"	421.150000	10.000000	2017	"equinor"	2
"Dcp Midstream Lp"	638.100000	15.000000	2018	"equinor"	1
"DD Fluids LLC"	4488273.890000	24.000000	2017	"equinor"	1
"DD Fluids LLC"	12652668.030000	43.000000	2018	"equinor"	1
"De Groot Bril Earth Sciences"	50617.700000	1.000000	2017	"equinor"	1
"De Groot Bril Earth Sciences"	12773.500000	1.000000	2018	"equinor"	1
"Deal's Consulting Inc."	2165.000000	1.000000	2016	"equinor"	1
"Deal's Consulting Inc."	2165.000000	1.000000	2017	"equinor"	1
"Deal's Consulting Inc."	2000.000000	1.000000	2018	"equinor"	1
"DEBCO, INC"	124283.750000	15.000000	2017	"equinor"	1
"DEBCO, INC"	125672.960000	17.000000	2018	"equinor"	1
"Debner+Company"	65079.160000	9.000000	2017	"equinor"	3
"Debner+Company"	80733.030000	7.000000	2018	"equinor"	2
"Decca Consulting, Inc."	8195571.280000	539.000000	2015	"equinor"	3
"Decca Consulting, Inc."	7855547.910000	661.000000	2016	"equinor"	3
"Decca Consulting, Inc."	12612299.910000	1121.000000	2017	"equinor"	3
"Decca Consulting, Inc."	15027200.330000	1193.000000	2018	"equinor"	5
"Deep Well Services"	2298909.520000	36.000000	2015	"equinor"	2
"Deep Well Services"	2377408.720000	19.000000	2016	"equinor"	1
"Deep Well Services"	4425161.300000	39.000000	2017	"equinor"	1
"Deep Well Services"	3098850.980000	31.000000	2018	"equinor"	1
"DeepEarth Technologies Inc."	49668.860000	6.000000	2015	"equinor"	1
"DeepRock Disposal Solutions, LLC"	486589.010000	93.000000	2018	"equinor"	2
"Deepwell Energy Services, LLC"	831729.240000	15.000000	2018	"equinor"	2
"Deer Valley Trucking, Inc."	926.400000	1.000000	2015	"equinor"	1
"Degolyer and MacNaughton"	261600.000000	2.000000	2018	"equinor"	2
"Del Mar Scientific Acquisition, Ltd"	3118.210000	3.000000	2016	"equinor"	2
"Del Mar Scientific Acquisition, Ltd"	16702.590000	4.000000	2017	"equinor"	1
"Delaware Bay & River Cooperative"	47040.000000	6.000000	2015	"equinor"	1
"DeLeon Consulting Group"	164898.880000	51.000000	2016	"equinor"	2
"DeLeon Consulting Group"	103579.500000	32.000000	2017	"equinor"	1
"Deli Management, Inc."	1503.170000	9.000000	2015	"equinor"	1
"Deli Management, Inc."	733.760000	6.000000	2016	"equinor"	1
"Dell Financial Services"	843032.240000	6.000000	2018	"equinor"	1
"Dell Inc"	1159.220000	1.000000	2016	"equinor"	1
"Dell Marketing L.P."	69006.560000	2.000000	2016	"equinor"	1
"Dell Marketing L.P."	3507.300000	1.000000	2018	"equinor"	1
"Deloitte Consulting LLP"	755168.060000	19.000000	2015	"equinor"	1
"Deloitte Consulting LLP"	154234.070000	1.000000	2016	"equinor"	1
"Deloitte Consulting LLP"	1440116.270000	11.000000	2017	"equinor"	4
"Deloitte Consulting LLP"	927680.310000	25.000000	2018	"equinor"	2
"Deloitte Consulting Product Service"	53648.700000	2.000000	2017	"equinor"	1
"Deloitte Tax LLP"	605994.540000	6.000000	2015	"equinor"	4
"Deloitte Tax LLP"	761369.010000	14.000000	2016	"equinor"	3
"Deloitte Tax LLP"	588810.870000	10.000000	2017	"equinor"	4
"Deloitte Tax LLP"	756500.000000	6.000000	2018	"equinor"	2
"Delta Constructors, LLC"	11356913.210000	549.000000	2018	"equinor"	12
"Deltaware Incorporated"	11033.710000	3.000000	2018	"equinor"	3
"Delwar Enterprises LLC"	29487.530000	6.000000	2016	"equinor"	1
"Delwar Enterprises LLC"	10229.630000	1.000000	2017	"equinor"	1
"Delwar Enterprises LLC"	4900.000000	1.000000	2018	"equinor"	1
"Dennis Steel, Inc."	13400.000000	1.000000	2015	"equinor"	1
"Dentons"	7236.510000	4.000000	2017	"equinor"	1
"Derrick Corporation"	116721.840000	18.000000	2015	"equinor"	1
"Derrick Corporation"	65941.500000	10.000000	2016	"equinor"	1
"Derrick Corporation"	208858.270000	44.000000	2017	"equinor"	1
"Derrick Corporation"	404401.350000	47.000000	2018	"equinor"	3
"Desert NDT, LLC"	205079.500000	74.000000	2017	"equinor"	1
"Desert NDT, LLC"	402319.800000	182.000000	2018	"equinor"	1
"Det Norske Veritas (U.S.A.), Inc."	19587.370000	2.000000	2016	"equinor"	1
"Deutsche Bank AG,"	25376.530000	8.000000	2015	"equinor"	1
"Deutsche Bank AG,"	22010.210000	5.000000	2016	"equinor"	1
"Deutsche Bank AG,"	3859.030000	3.000000	2017	"equinor"	1
"Deutsche Bank AG,"	7835.310000	3.000000	2018	"equinor"	1
"Deyo Consulting Services, LLC"	2308665.610000	142.000000	2015	"equinor"	2
"Deyo Consulting Services, LLC"	1323242.810000	98.000000	2016	"equinor"	3
"Deyo Consulting Services, LLC"	2221974.910000	166.000000	2017	"equinor"	2
"Deyo Consulting Services, LLC"	1889969.010000	134.000000	2018	"equinor"	1
"Diamond Resources Inc"	613.370000	1.000000	2015	"equinor"	1
"Digital Netwoks, LLc"	31170.950000	16.000000	2016	"equinor"	2
"Digital Netwoks, LLc"	151505.270000	137.000000	2017	"equinor"	2
"Digital Netwoks, LLc"	170514.930000	148.000000	2018	"equinor"	2
"DigitalGlobe Inc."	86600.000000	1.000000	2016	"equinor"	1
"DigitalGlobe Inc."	86600.000000	1.000000	2017	"equinor"	1
"DigitalGlobe Inc."	86600.000000	1.000000	2018	"equinor"	1
"Dimension Data North America Inc"	1576114.880000	68.000000	2015	"equinor"	17
"Dimension Data North America Inc"	157830.610000	29.000000	2016	"equinor"	10
"Dimension Data North America Inc"	213117.880000	9.000000	2017	"equinor"	7
"Dimension Data North America Inc"	158933.230000	31.000000	2018	"equinor"	12
"DimEye Corp."	42400.000000	2.000000	2018	"equinor"	1
"Direct Energy Business, LLC"	3454.880000	6.000000	2017	"equinor"	1
"Direct Energy Business, LLC"	206.790000	10.000000	2018	"equinor"	1
"DirectEmployers Association, Inc."	15000.000000	1.000000	2017	"equinor"	1
"DirectEmployers Association, Inc."	15000.000000	1.000000	2018	"equinor"	1
"DIRECTV"	3166.490000	17.000000	2015	"equinor"	3
"DIRECTV"	7097.000000	30.000000	2016	"equinor"	4
"DIRECTV"	6168.260000	20.000000	2017	"equinor"	2
"DIRECTV"	7656.980000	27.000000	2018	"equinor"	3
"Discflo Corporation"	164847.150000	2.000000	2016	"equinor"	2
"Discflo Corporation"	0.000000	2.000000	2017	"equinor"	1
"Discovery Benefits, Inc."	2590.500000	1.000000	2015	"equinor"	1
"Dish Network"	3828.680000	8.000000	2015	"equinor"	2
"Dish Network"	1317.200000	3.000000	2016	"equinor"	1
"Diverse Energy Systems"	632185.430000	6.000000	2015	"equinor"	1
"Diversified Well Logging, LLC"	873448.640000	60.000000	2015	"equinor"	3
"Diversified Well Logging, LLC"	398928.760000	36.000000	2016	"equinor"	2
"Diversified Well Logging, LLC"	549655.760000	60.000000	2017	"equinor"	2
"Diversified Well Logging, LLC"	655076.110000	55.000000	2018	"equinor"	2
"DKM Printer, LLC"	1693.650000	1.000000	2018	"equinor"	1
"DLR Group of Texas"	3522.360000	1.000000	2018	"equinor"	1
"DnB Bank ASA"	12763.320000	2.000000	2015	"equinor"	1
"DnB Bank ASA"	1697.000000	3.000000	2016	"equinor"	1
"DnB Bank ASA"	1163.540000	3.000000	2018	"equinor"	1
"DNOW L.P."	16070449.740000	5874.000000	2015	"equinor"	21
"DNOW L.P."	7664329.670000	4276.000000	2016	"equinor"	18
"DNOW L.P."	19173519.090000	5269.000000	2017	"equinor"	22
"DNOW L.P."	10773598.840000	3842.000000	2018	"equinor"	22
"DnV GL AS"	174083.270000	4.000000	2015	"equinor"	2
"DnV GL AS"	73006.640000	2.000000	2016	"equinor"	2
"DnV GL AS"	11771.080000	1.000000	2017	"equinor"	1
"DnV GL AS"	9486.950000	1.000000	2018	"equinor"	1
"DNV GL Malaysia Sdn Bhd"	349269.980000	3.000000	2015	"equinor"	2
"DNV GL USA, Inc."	546213.560000	14.000000	2015	"equinor"	7
"DNV GL USA, Inc."	42057.710000	2.000000	2016	"equinor"	2
